distance,"Actuation: compressing","Actuation: releasing","Force: compressing","Force: releasing"
"1.3",0,0,"67.71730769230768","61.443162393162396"
"1.31",0,0,"68.29059829059828","61.30564102564104"
"1.32",0,0,"68.35726495726496","61.11333333333333"
"1.33",0,0,"67.95897435897436","61.12692307692308"
"1.34",0,0,"68.42051282051281","61.700854700854705"
"1.35",0,0,"69.50897435897436","61.08888888888888"
"1.36",0,0,"68.41709401709402","61.74743589743589"
"1.37",0,0,"69.17008547008545","61.78290598290598"
"1.38",0,0,"68.73406593406592","61.04679487179487"
"1.39",0,0,"68.59829059829059","61.866666666666674"
"1.4",0,0,"69.34102564102565","61.505982905982904"
"1.41",0,0,"68.76602564102565","62.944871794871794"
"1.42",0,0,"69.78247863247863","63.34688644688645"
"1.43",0,,"69.66089743589743",
"1.44",0,0,"70.01831501831501","63.216483516483514"
"1.45",0,0,"69.84038461538462","62.282051282051285"
"1.46",0,0,"70.07628205128205","63.47991452991454"
"1.47",0,0,"70.50989010989011","63.30384615384615"
"1.48",0,0,"70.79230769230769","63.32991452991453"
"1.49",0,0,"70.29615384615386","63.21346153846154"
"1.5",0,0,"70.25076923076924","63.66153846153846"
"1.51",0,0,"70.33418803418803","63.38547008547008"
"1.52",0,0,"70.22461538461539","64.01410256410256"
"1.53",0,0,"70.75384615384615","64.01965811965812"
"1.54",0,0,"71.06581196581196","64.92179487179486"
"1.55",0,0,"71.5474358974359","65.22666666666666"
"1.56",0,0,"72.20641025641027","65.77435897435898"
"1.57",0,0,"71.75641025641026","65.69871794871796"
"1.58",0,0,"72.01282051282051","65.42051282051281"
"1.59",0,0,"72.09487179487179","65.56666666666666"
"1.6",0,0,"71.68290598290598","65.70170940170941"
"1.61",0,0,"72.18974358974359","65.26051282051283"
"1.62",0,0,"71.98974358974358","65.59615384615384"
"1.63",0,0,"72.30982905982906","66.00726495726495"
"1.64",0,0,"72.42307692307692","66.38717948717948"
"1.65",0,0,"72.61538461538461","65.42307692307692"
"1.66",0,0,"72.48397435897435","66.04615384615384"
"1.67",0,0,"72.49435897435899","66.2042735042735"
"1.68",0,0,"72.44529914529915","66.17820512820512"
"1.69",0,0,"72.95192307692308","65.62649572649572"
"1.7",0,0,"73.07307692307693","65.59487179487179"
"1.71",0,0,"73.1849358974359","66.84487179487179"
"1.72",0,0,"74.27692307692308","67.88376068376068"
"1.73",0,0,"74.57264957264958","67.9989010989011"
"1.74",0,0,"74.6476923076923","68.22136752136753"
"1.75",0,0,"74.17692307692307","68.17743589743591"
"1.76",0,0,"74.48871794871795","67.97606837606837"
"1.77",0,0,"74.35470085470085","68.46987179487179"
"1.78",0,0,"74.9043956043956","68.83162393162394"
"1.79",0,0,"75.02435897435898","68.90307692307692"
"1.8",0,0,"75.14529914529915","69.00726495726497"
"1.81",0,0,"74.9448717948718","69.0051282051282"
"1.82",0,0,"75.29179487179488","69.3326923076923"
"1.83",0,0,"75.34102564102565","68.71384615384616"
"1.84",0,0,"75.6625641025641","69.02606837606838"
"1.85",0,0,"75.42820512820514","69.16043956043954"
"1.86",0,0,"75.18717948717949","68.5423076923077"
"1.87",0,0,"75.8198717948718","69.05311355311355"
"1.88",0,0,"75.94505494505495","69.16666666666667"
"1.89",0,0,"75.91794871794872","69.32820512820513"
"1.9",0,0,"75.92628205128204","68.98256410256411"
"1.91",0,0,"75.74322344322344","69.68205128205128"
"1.92",0,0,"75.66025641025641","70.07128205128205"
"1.93",0,0,"76.37912087912089","69.8576923076923"
"1.94",0,0,"76.73846153846154","70.76630036630037"
"1.95",0,0,"76.98846153846154","71.08269230769231"
"1.96",0,0,"77.36959706959708","71.31384615384616"
"1.97",0,0,"77.60576923076923","71.61076923076922"
"1.98",0,0,"77.52628205128205","72.06538461538462"
"1.99",0,0,"78.17136752136751","72.36267806267807"
2,0,0,"78.04564102564102","72.13653846153846"
"2.01",0,0,"77.73076923076923","72.57820512820513"
"2.02",0,0,"79.01692307692306","72.80384615384614"
"2.03",0,0,"79.51282051282051","73.07564102564102"
"2.04",0,0,"78.89572649572649","72.56820512820514"
"2.05",0,0,"78.53269230769232","73.03782051282052"
"2.06",0,0,"78.7051282051282","72.75054945054946"
"2.07",0,0,"78.38034188034189","72.57692307692308"
"2.08",0,0,"78.82435897435897","72.44051282051282"
"2.09",0,0,"78.64717948717949","73.05299145299145"
"2.1",0,0,"78.97545787545788","73.09179487179487"
"2.11",0,0,"79.42820512820514","72.62991452991453"
"2.12",0,0,"78.8679487179487","73.08333333333334"
"2.13",0,0,"79.05589743589744","73.2570512820513"
"2.14",0,0,"79.33846153846153","73.23589743589743"
"2.15",0,0,"78.71965811965812","74.0326923076923"
"2.16",0,1,"79.89597069597072","74.83692307692307"
"2.17",1,1,"80.30384615384615","74.6880341880342"
"2.18",1,1,"80.57948717948717","75.14935897435898"
"2.19",1,1,"80.3888888888889","75.45320512820513"
"2.2",1,1,"80.32222222222221","75.82364672364672"
"2.21",1,1,"80.6117216117216","75.83333333333334"
"2.22",1,1,"80.49871794871794","76.3371794871795"
"2.23",1,1,"80.87735042735044","76.91217948717949"
"2.24",1,1,"81.26474358974359","77.94957264957266"
"2.25",1,1,"82.1111111111111","78.74923076923076"
"2.26",1,1,"82.44307692307693","78.80961538461538"
"2.27",1,1,"82.46974358974357","79.04358974358975"
"2.28",1,1,"82.72","79.4010989010989"
"2.29",1,1,"82.82692307692307","79.53632478632478"
"2.3",1,1,"82.87521367521367","79.84615384615384"
"2.31",1,1,"83.11128205128206","80.49743589743589"
"2.32",1,1,"83.07435897435897","80.19871794871796"
"2.33",1,1,"83.66068376068377","80.63653846153846"
"2.34",,1,,"81.08814102564102"
"2.35",1,1,"83.93461538461538","81.28205128205127"
